material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_gap_direct,band_gap,spacegroup_number,structure,formula,composition,is_GGA_U
mp-1113063,Cs2YInBr6,-2.008738488597701,0.0067387235000007,True,2.9636,225,"Full Formula (Cs2 Y1 In1 Br6)
Reduced Formula: Cs2YInBr6
abc   :   8.474167   8.474167   8.474167
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75             0
  1  Cs    0.25      0.25      0.25             0
  2  Y     0         0         0               -0
  3  In    0.5       0.5       0.5             -0
  4  Br    0.766047  0.233953  0.233953         0
  5  Br    0.233953  0.233953  0.766047         0
  6  Br    0.233953  0.766047  0.766047         0
  7  Br    0.233953  0.766047  0.233953         0
  8  Br    0.766047  0.233953  0.766047         0
  9  Br    0.766047  0.766047  0.233953         0",Cs2YInBr6,Cs2 Y1 In1 Br6,0
mp-1112628,Cs2YInCl6,-2.136585151854149,0.0092582845624988,True,3.496,225,"Full Formula (Cs2 Y1 In1 Cl6)
Reduced Formula: Cs2YInCl6
abc   :   8.092793   8.092793   8.092793
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75            -0
  1  Cs    0.25      0.25      0.25            -0
  2  Y     0         0         0                0
  3  In    0.5       0.5       0.5              0
  4  Cl    0.768724  0.231276  0.231276         0
  5  Cl    0.231276  0.231276  0.768724         0
  6  Cl    0.231276  0.768724  0.768724         0
  7  Cl    0.231276  0.768724  0.231276         0
  8  Cl    0.768724  0.231276  0.768724         0
  9  Cl    0.768724  0.768724  0.231276         0",Cs2YInCl6,Cs2 Y1 In1 Cl6,0
mp-1113062,Cs2YInF6,-3.3241852674999963,0.0180444725000032,False,4.0503,225,"Full Formula (Cs2 Y1 In1 F6)
Reduced Formula: Cs2YInF6
abc   :   6.896592   6.896592   6.896592
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75            -0
  1  Cs    0.25      0.25      0.25            -0
  2  Y     0         0         0                0
  3  In    0.5       0.5       0.5             -0
  4  F     0.774844  0.225156  0.225156        -0
  5  F     0.225156  0.225156  0.774844        -0
  6  F     0.225156  0.774844  0.774844        -0
  7  F     0.225156  0.774844  0.225156        -0
  8  F     0.774844  0.225156  0.774844        -0
  9  F     0.774844  0.774844  0.225156        -0",Cs2YInF6,Cs2 Y1 In1 F6,0
mp-1112795,Cs2YInI6,-1.537834176597702,0.0009321435000004,False,0.0508999999999999,225,"Full Formula (Cs2 Y1 In1 I6)
Reduced Formula: Cs2YInI6
abc   :   9.032309   9.032309   9.032309
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75            -0
  1  Cs    0.25      0.25      0.25            -0
  2  Y     0         0         0                0
  3  In    0.5       0.5       0.5             -0
  4  I     0.762551  0.237449  0.237449         0
  5  I     0.237449  0.237449  0.762551         0
  6  I     0.237449  0.762551  0.762551         0
  7  I     0.237449  0.762551  0.237449         0
  8  I     0.762551  0.237449  0.762551         0
  9  I     0.762551  0.762551  0.237449         0",Cs2YInI6,Cs2 Y1 In1 I6,0
mp-1112001,K2AgAsBr6,-1.301727541366667,0.0319498325000005,False,0.8026,225,"Full Formula (K2 Ag1 As1 Br6)
Reduced Formula: K2AgAsBr6
abc   :   7.742613   7.742613   7.742613
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Ag    0.5       0.5       0.5             -0
  3  As    0         0         0               -0
  4  Br    0.756155  0.243845  0.243845        -0
  5  Br    0.243845  0.243845  0.756155        -0
  6  Br    0.243845  0.756155  0.756155        -0
  7  Br    0.243845  0.756155  0.243845        -0
  8  Br    0.756155  0.243845  0.756155        -0
  9  Br    0.756155  0.756155  0.243845        -0",K2AgAsBr6,K2 Ag1 As1 Br6,0
mp-1112480,K2AgAsCl6,-1.501016105366666,0.0137373972499994,False,1.519,225,"Full Formula (K2 Ag1 As1 Cl6)
Reduced Formula: K2AgAsCl6
abc   :   7.352608   7.352608   7.352608
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75            -0
  1  K     0.25      0.25      0.25            -0
  2  Ag    0.5       0.5       0.5             -0
  3  As    0         0         0                0
  4  Cl    0.758539  0.241461  0.241461        -0
  5  Cl    0.241461  0.241461  0.758539        -0
  6  Cl    0.241461  0.758539  0.758539        -0
  7  Cl    0.241461  0.758539  0.241461        -0
  8  Cl    0.758539  0.241461  0.758539        -0
  9  Cl    0.758539  0.758539  0.241461        -0",K2AgAsCl6,K2 Ag1 As1 Cl6,0
mp-1112290,K2AgAsF6,-2.4077831978666664,0.0772985413958364,False,2.2292,225,"Full Formula (K2 Ag1 As1 F6)
Reduced Formula: K2AgAsF6
abc   :   6.330545   6.330545   6.330545
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.25      0.25      0.25             0
  1  K     0.75      0.75      0.75             0
  2  Ag    0.5       0.5       0.5             -0
  3  As    0         0         0                0
  4  F     0.230162  0.230162  0.769838         0
  5  F     0.230162  0.769838  0.769838         0
  6  F     0.769838  0.769838  0.230162         0
  7  F     0.230162  0.769838  0.230162         0
  8  F     0.769838  0.230162  0.769838         0
  9  F     0.769838  0.230162  0.230162         0",K2AgAsF6,K2 Ag1 As1 F6,0
mp-1112101,K2AgAuBr6,-1.0226906114999992,0.0482511387499968,False,0.0,225,"Full Formula (K2 Ag1 Au1 Br6)
Reduced Formula: K2AgAuBr6
abc   :   7.660762   7.660762   7.660762
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Ag    0.5       0.5       0.5              0
  3  Au    0         0         0               -0
  4  Br    0.752047  0.247953  0.247953        -0
  5  Br    0.247953  0.247953  0.752047        -0
  6  Br    0.247953  0.752047  0.752047        -0
  7  Br    0.247953  0.752047  0.247953        -0
  8  Br    0.752047  0.247953  0.752047        -0
  9  Br    0.752047  0.752047  0.247953        -0",K2AgAuBr6,K2 Ag1 Au1 Br6,0
mp-1112479,K2AgAuCl6,-1.3433952826166666,0.0429760444999982,False,0.0,225,"Full Formula (K2 Ag1 Au1 Cl6)
Reduced Formula: K2AgAuCl6
abc   :   7.264406   7.264406   7.264406
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75         0
  1  K     0.25      0.25      0.25         0
  2  Ag    0.5       0.5       0.5          0
  3  Au    0         0         0           -0
  4  Cl    0.752345  0.247655  0.247655     0
  5  Cl    0.247655  0.247655  0.752345     0
  6  Cl    0.247655  0.752345  0.752345     0
  7  Cl    0.247655  0.752345  0.247655    -0.001
  8  Cl    0.752345  0.247655  0.752345    -0.001
  9  Cl    0.752345  0.752345  0.247655     0",K2AgAuCl6,K2 Ag1 Au1 Cl6,0
mp-1112289,K2AgAuF6,-1.911122079083333,0.0719119400000014,False,0.0,225,"Full Formula (K2 Ag1 Au1 F6)
Reduced Formula: K2AgAuF6
abc   :   6.290893   6.290893   6.290893
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75         0
  1  K     0.25      0.25      0.25         0
  2  Ag    0.5       0.5       0.5         -0
  3  Au    0         0         0            0.002
  4  F     0.751876  0.248124  0.248124     0
  5  F     0.248124  0.248124  0.751876     0
  6  F     0.248124  0.751876  0.751876     0
  7  F     0.248124  0.751876  0.248124     0
  8  F     0.751876  0.248124  0.751876     0
  9  F     0.751876  0.751876  0.248124     0",K2AgAuF6,K2 Ag1 Au1 F6,0
mp-1110921,K2AgBiBr6,-1.4234045406166662,0.0401073474999993,False,1.5765,225,"Full Formula (K2 Ag1 Bi1 Br6)
Reduced Formula: K2AgBiBr6
abc   :   8.042147   8.042147   8.042147
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  K     0.75     0.75     0.75            0
  1  K     0.25     0.25     0.25            0
  2  Ag    0.5      0.5      0.5            -0
  3  Bi    0        0        0              -0
  4  Br    0.74804  0.25196  0.25196        -0
  5  Br    0.25196  0.25196  0.74804        -0
  6  Br    0.25196  0.74804  0.74804        -0
  7  Br    0.25196  0.74804  0.25196        -0
  8  Br    0.74804  0.25196  0.74804        -0
  9  Br    0.74804  0.74804  0.25196        -0",K2AgBiBr6,K2 Ag1 Bi1 Br6,0
mp-1110920,K2AgBiCl6,-1.627033387616666,0.0,False,2.0583,225,"Full Formula (K2 Ag1 Bi1 Cl6)
Reduced Formula: K2AgBiCl6
abc   :   7.659089   7.659089   7.659089
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Ag    0.5       0.5       0.5             -0
  3  Bi    0         0         0               -0
  4  Cl    0.749544  0.250456  0.250456        -0
  5  Cl    0.250456  0.250456  0.749544        -0
  6  Cl    0.250456  0.749544  0.749544        -0
  7  Cl    0.250456  0.749544  0.250456        -0
  8  Cl    0.749544  0.250456  0.749544        -0
  9  Cl    0.749544  0.749544  0.250456        -0",K2AgBiCl6,K2 Ag1 Bi1 Cl6,0
mp-1110851,K2AgBiF6,-2.513079525116667,0.0857585372499976,False,2.3982,225,"Full Formula (K2 Ag1 Bi1 F6)
Reduced Formula: K2AgBiF6
abc   :   6.620623   6.620623   6.620623
angles:  59.999999  59.999999  59.999999
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.25      0.25      0.25            -0
  1  K     0.75      0.75      0.75            -0
  2  Ag    0.5       0.5       0.5             -0
  3  Bi    0         0         0                0
  4  F     0.241489  0.758511  0.241489        -0
  5  F     0.758511  0.758511  0.241489        -0
  6  F     0.758511  0.241489  0.758511        -0
  7  F     0.758511  0.241489  0.241489        -0
  8  F     0.241489  0.758511  0.758511        -0
  9  F     0.241489  0.241489  0.758511        -0",K2AgBiF6,K2 Ag1 Bi1 F6,0
mp-1110952,K2AgBiI6,-1.0270153056166669,0.0764294344999987,False,0.8096000000000001,225,"Full Formula (K2 Ag1 Bi1 I6)
Reduced Formula: K2AgBiI6
abc   :   8.594852   8.594852   8.594852
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Ag    0.5       0.5       0.5              0
  3  Bi    0         0         0                0
  4  I     0.746357  0.253643  0.253643         0
  5  I     0.253643  0.253643  0.746357         0
  6  I     0.253643  0.746357  0.746357         0
  7  I     0.253643  0.746357  0.253643         0
  8  I     0.746357  0.253643  0.746357         0
  9  I     0.746357  0.746357  0.253643         0",K2AgBiI6,K2 Ag1 Bi1 I6,0
mp-1112282,K2AgIrF6,-2.0695668471666693,0.0774418483333274,True,1.5151999999999997,225,"Full Formula (K2 Ag1 Ir1 F6)
Reduced Formula: K2AgIrF6
abc   :   6.242742   6.242742   6.242742
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Ag    0.5       0.5       0.5             -0
  3  Ir    0         0         0                0
  4  F     0.768839  0.231161  0.231161        -0
  5  F     0.231161  0.231161  0.768839        -0
  6  F     0.231161  0.768839  0.768839        -0
  7  F     0.231161  0.768839  0.231161        -0
  8  F     0.768839  0.231161  0.768839        -0
  9  F     0.768839  0.768839  0.231161        -0",K2AgIrF6,K2 Ag1 Ir1 F6,0
mp-1110917,K2AgMoBr6,-1.3122986616166668,0.0685645004999973,True,0.6656,225,"Full Formula (K2 Ag1 Mo1 Br6)
Reduced Formula: K2AgMoBr6
abc   :   7.709512   7.709512   7.709512
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75         0.001
  1  K     0.25      0.25      0.25         0.001
  2  Ag    0.5       0.5       0.5         -0.013
  3  Mo    0         0         0            2.471
  4  Br    0.759936  0.240064  0.240064     0.017
  5  Br    0.240064  0.240064  0.759936     0.017
  6  Br    0.240064  0.759936  0.759936     0.017
  7  Br    0.240064  0.759936  0.240064     0.017
  8  Br    0.759936  0.240064  0.759936     0.017
  9  Br    0.759936  0.759936  0.240064     0.017",K2AgMoBr6,K2 Ag1 Mo1 Br6,0
mp-1110858,K2AgMoCl6,-1.4063379781666796,0.0474565133333335,True,1.0353,225,"Full Formula (K2 Ag1 Mo1 Cl6)
Reduced Formula: K2AgMoCl6
abc   :   7.313010   7.313010   7.313010
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75         0.001
  1  K     0.25      0.25      0.25         0.001
  2  Ag    0.5       0.5       0.5         -0.008
  3  Mo    0         0         0            2.458
  4  Cl    0.761882  0.238118  0.238118     0.017
  5  Cl    0.238118  0.238118  0.761882     0.023
  6  Cl    0.238118  0.761882  0.761882     0.017
  7  Cl    0.238118  0.761882  0.238118     0.016
  8  Cl    0.761882  0.238118  0.761882     0.016
  9  Cl    0.761882  0.761882  0.238118     0.023",K2AgMoCl6,K2 Ag1 Mo1 Cl6,0
mp-1110842,K2AgMoF6,-2.507982614041674,0.0034194286249995,True,2.5573,225,"Full Formula (K2 Ag1 Mo1 F6)
Reduced Formula: K2AgMoF6
abc   :   6.333112   6.333112   6.333112
angles:  59.999797  59.999792  59.999796
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.25      0.25      0.25        -0
  1  K     0.75      0.75      0.75        -0
  2  Ag    0.5       0.5       0.5         -0.005
  3  Mo    0         0         0            2.762
  4  F     0.231348  0.768651  0.231349     0.024
  5  F     0.768652  0.768652  0.231349     0.024
  6  F     0.768652  0.231349  0.768651     0.024
  7  F     0.768651  0.231348  0.231349     0.024
  8  F     0.231349  0.768652  0.768652     0.024
  9  F     0.231348  0.231348  0.768651     0.024",K2AgMoF6,K2 Ag1 Mo1 F6,1
mp-1110951,K2AgMoI6,-0.8805782016166667,0.1006193198333331,True,0.6873999999999998,225,"Full Formula (K2 Ag1 Mo1 I6)
Reduced Formula: K2AgMoI6
abc   :   8.262592   8.262592   8.262592
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75         0.002
  1  K     0.25      0.25      0.25         0.002
  2  Ag    0.5       0.5       0.5         -0.015
  3  Mo    0         0         0            2.456
  4  I     0.758262  0.241738  0.241738     0.005
  5  I     0.241738  0.241738  0.758262     0.014
  6  I     0.241738  0.758262  0.758262     0.005
  7  I     0.241738  0.758262  0.241738     0.005
  8  I     0.758262  0.241738  0.758262     0.005
  9  I     0.758262  0.758262  0.241738     0.014",K2AgMoI6,K2 Ag1 Mo1 I6,0
